ID_BVOTE,NUM_ARROND,TOUR,CANDIDAT,NB_VOTE
17-48,17,1,M. BRITEL Karim    ,0.0
17-49,17,1,M. BRITEL Karim    ,1.0
17-50,17,1,M. BRITEL Karim    ,0.0
17-51,17,1,M. BRITEL Karim    ,1.0
17-52,17,1,M. BRITEL Karim    ,0.0
17-53,17,1,M. BRITEL Karim    ,6.0
17-54,17,1,M. BRITEL Karim    ,3.0
17-55,17,1,M. BRITEL Karim    ,2.0
17-56,17,1,M. BRITEL Karim    ,4.0
17-57,17,1,M. BRITEL Karim    ,6.0
17-58,17,1,M. BRITEL Karim    ,3.0
17-59,17,1,M. BRITEL Karim    ,4.0
17-60,17,1,M. BRITEL Karim    ,2.0
17-61,17,1,M. BRITEL Karim    ,4.0
17-62,17,1,M. BRITEL Karim    ,2.0
17-63,17,1,M. BRITEL Karim    ,3.0
17-64,17,1,M. BRITEL Karim    ,2.0
17-65,17,1,M. BRITEL Karim    ,0.0
17-66,17,1,M. BRITEL Karim    ,2.0
17-67,17,1,M. BRITEL Karim    ,5.0
17-1,17,1,Mme TAÏEB Karen    ,157.0
17-2,17,1,Mme TAÏEB Karen    ,128.0
17-3,17,1,Mme TAÏEB Karen    ,169.0
17-4,17,1,Mme TAÏEB Karen    ,163.0
17-5,17,1,Mme TAÏEB Karen    ,107.0
17-6,17,1,Mme TAÏEB Karen    ,91.0
17-7,17,1,Mme TAÏEB Karen    ,158.0
17-8,17,1,Mme TAÏEB Karen    ,133.0
17-9,17,1,Mme TAÏEB Karen    ,168.0
17-10,17,1,Mme TAÏEB Karen    ,97.0
17-11,17,1,Mme TAÏEB Karen    ,109.0
17-12,17,1,Mme TAÏEB Karen    ,112.0
17-13,17,1,Mme TAÏEB Karen    ,131.0
17-14,17,1,Mme TAÏEB Karen    ,82.0
17-15,17,1,Mme TAÏEB Karen    ,62.0
17-16,17,1,Mme TAÏEB Karen    ,206.0
17-17,17,1,Mme TAÏEB Karen    ,111.0
17-18,17,1,Mme TAÏEB Karen    ,134.0
17-19,17,1,Mme TAÏEB Karen    ,109.0
17-20,17,1,Mme TAÏEB Karen    ,92.0
17-21,17,1,Mme TAÏEB Karen    ,161.0
17-22,17,1,Mme TAÏEB Karen    ,146.0
17-23,17,1,Mme TAÏEB Karen    ,84.0
17-24,17,1,Mme TAÏEB Karen    ,141.0
17-25,17,1,Mme TAÏEB Karen    ,233.0
17-26,17,1,Mme TAÏEB Karen    ,147.0
17-27,17,1,Mme TAÏEB Karen    ,143.0
17-28,17,1,Mme TAÏEB Karen    ,155.0
17-29,17,1,Mme TAÏEB Karen    ,225.0
17-30,17,1,Mme TAÏEB Karen    ,191.0
17-31,17,1,Mme TAÏEB Karen    ,160.0
17-32,17,1,Mme TAÏEB Karen    ,133.0
17-33,17,1,Mme TAÏEB Karen    ,201.0
17-34,17,1,Mme TAÏEB Karen    ,152.0
17-35,17,1,Mme TAÏEB Karen    ,135.0
17-36,17,1,Mme TAÏEB Karen    ,73.0
17-37,17,1,Mme TAÏEB Karen    ,43.0
17-38,17,1,Mme TAÏEB Karen    ,77.0
17-39,17,1,Mme TAÏEB Karen    ,67.0
17-40,17,1,Mme TAÏEB Karen    ,72.0
17-41,17,1,Mme TAÏEB Karen    ,47.0
17-42,17,1,Mme TAÏEB Karen    ,49.0
17-43,17,1,Mme TAÏEB Karen    ,53.0
17-44,17,1,Mme TAÏEB Karen    ,74.0
17-45,17,1,Mme TAÏEB Karen    ,69.0
17-46,17,1,Mme TAÏEB Karen    ,104.0
17-47,17,1,Mme TAÏEB Karen    ,65.0
17-48,17,1,Mme TAÏEB Karen    ,45.0
17-49,17,1,Mme TAÏEB Karen    ,51.0
17-50,17,1,Mme TAÏEB Karen    ,56.0
17-51,17,1,Mme TAÏEB Karen    ,56.0
17-52,17,1,Mme TAÏEB Karen    ,78.0
17-53,17,1,Mme TAÏEB Karen    ,82.0
17-54,17,1,Mme TAÏEB Karen    ,69.0
17-55,17,1,Mme TAÏEB Karen    ,59.0
17-56,17,1,Mme TAÏEB Karen    ,94.0
17-57,17,1,Mme TAÏEB Karen    ,75.0
17-58,17,1,Mme TAÏEB Karen    ,97.0
17-59,17,1,Mme TAÏEB Karen    ,47.0
17-60,17,1,Mme TAÏEB Karen    ,73.0
17-61,17,1,Mme TAÏEB Karen    ,63.0
17-62,17,1,Mme TAÏEB Karen    ,75.0
17-63,17,1,Mme TAÏEB Karen    ,90.0
17-64,17,1,Mme TAÏEB Karen    ,56.0
17-65,17,1,Mme TAÏEB Karen    ,62.0
17-66,17,1,Mme TAÏEB Karen    ,75.0
17-67,17,1,Mme TAÏEB Karen    ,81.0
17-1,17,1,Mme SÉNÉCHAL Laurence,8.0
17-2,17,1,Mme SÉNÉCHAL Laurence,5.0
17-3,17,1,Mme SÉNÉCHAL Laurence,6.0
17-4,17,1,Mme SÉNÉCHAL Laurence,10.0
17-5,17,1,Mme SÉNÉCHAL Laurence,6.0
17-6,17,1,Mme SÉNÉCHAL Laurence,6.0
17-7,17,1,Mme SÉNÉCHAL Laurence,2.0
17-8,17,1,Mme SÉNÉCHAL Laurence,7.0
17-9,17,1,Mme SÉNÉCHAL Laurence,5.0
17-10,17,1,Mme SÉNÉCHAL Laurence,0.0
17-11,17,1,Mme SÉNÉCHAL Laurence,4.0
17-12,17,1,Mme SÉNÉCHAL Laurence,3.0
17-13,17,1,Mme SÉNÉCHAL Laurence,6.0
17-14,17,1,Mme SÉNÉCHAL Laurence,6.0
17-15,17,1,Mme SÉNÉCHAL Laurence,5.0
17-16,17,1,Mme SÉNÉCHAL Laurence,6.0
17-17,17,1,Mme SÉNÉCHAL Laurence,4.0
17-18,17,1,Mme SÉNÉCHAL Laurence,1.0
17-19,17,1,Mme SÉNÉCHAL Laurence,4.0
17-20,17,1,Mme SÉNÉCHAL Laurence,8.0
17-21,17,1,Mme SÉNÉCHAL Laurence,5.0
17-22,17,1,Mme SÉNÉCHAL Laurence,3.0
17-23,17,1,Mme SÉNÉCHAL Laurence,2.0
17-24,17,1,Mme SÉNÉCHAL Laurence,2.0
17-25,17,1,Mme SÉNÉCHAL Laurence,4.0
17-26,17,1,Mme SÉNÉCHAL Laurence,9.0
17-27,17,1,Mme SÉNÉCHAL Laurence,8.0
17-28,17,1,Mme SÉNÉCHAL Laurence,4.0
17-29,17,1,Mme SÉNÉCHAL Laurence,4.0
17-30,17,1,Mme SÉNÉCHAL Laurence,2.0
17-31,17,1,Mme SÉNÉCHAL Laurence,2.0
17-32,17,1,Mme SÉNÉCHAL Laurence,3.0
17-33,17,1,Mme SÉNÉCHAL Laurence,2.0
17-34,17,1,Mme SÉNÉCHAL Laurence,1.0
17-35,17,1,Mme SÉNÉCHAL Laurence,6.0
17-36,17,1,Mme SÉNÉCHAL Laurence,3.0
17-37,17,1,Mme SÉNÉCHAL Laurence,5.0
17-38,17,1,Mme SÉNÉCHAL Laurence,4.0
17-39,17,1,Mme SÉNÉCHAL Laurence,7.0
17-40,17,1,Mme SÉNÉCHAL Laurence,4.0
17-41,17,1,Mme SÉNÉCHAL Laurence,3.0
17-42,17,1,Mme SÉNÉCHAL Laurence,1.0
17-43,17,1,Mme SÉNÉCHAL Laurence,1.0
17-44,17,1,Mme SÉNÉCHAL Laurence,0.0
17-45,17,1,Mme SÉNÉCHAL Laurence,3.0
17-46,17,1,Mme SÉNÉCHAL Laurence,3.0
17-47,17,1,Mme SÉNÉCHAL Laurence,1.0
17-48,17,1,Mme SÉNÉCHAL Laurence,1.0
17-49,17,1,Mme SÉNÉCHAL Laurence,2.0
17-50,17,1,Mme SÉNÉCHAL Laurence,1.0
17-51,17,1,Mme SÉNÉCHAL Laurence,7.0
17-52,17,1,Mme SÉNÉCHAL Laurence,3.0
17-53,17,1,Mme SÉNÉCHAL Laurence,4.0
17-54,17,1,Mme SÉNÉCHAL Laurence,4.0
17-55,17,1,Mme SÉNÉCHAL Laurence,1.0
17-56,17,1,Mme SÉNÉCHAL Laurence,1.0
17-57,17,1,Mme SÉNÉCHAL Laurence,3.0
17-58,17,1,Mme SÉNÉCHAL Laurence,1.0
17-59,17,1,Mme SÉNÉCHAL Laurence,3.0
17-60,17,1,Mme SÉNÉCHAL Laurence,3.0
17-61,17,1,Mme SÉNÉCHAL Laurence,0.0
17-62,17,1,Mme SÉNÉCHAL Laurence,6.0
17-63,17,1,Mme SÉNÉCHAL Laurence,4.0
17-64,17,1,Mme SÉNÉCHAL Laurence,0.0
17-65,17,1,Mme SÉNÉCHAL Laurence,6.0
17-66,17,1,Mme SÉNÉCHAL Laurence,3.0
17-67,17,1,Mme SÉNÉCHAL Laurence,1.0
3-1,3,1,Mme RÉMY-LELEU Raphaëlle,73.0
3-2,3,1,Mme RÉMY-LELEU Raphaëlle,70.0
3-3,3,1,Mme RÉMY-LELEU Raphaëlle,58.0
3-4,3,1,Mme RÉMY-LELEU Raphaëlle,61.0
3-5,3,1,Mme RÉMY-LELEU Raphaëlle,57.0
3-6,3,1,Mme RÉMY-LELEU Raphaëlle,51.0
3-7,3,1,Mme RÉMY-LELEU Raphaëlle,55.0
3-8,3,1,Mme RÉMY-LELEU Raphaëlle,55.0
3-9,3,1,Mme RÉMY-LELEU Raphaëlle,72.0
3-10,3,1,Mme RÉMY-LELEU Raphaëlle,90.0
3-11,3,1,Mme RÉMY-LELEU Raphaëlle,67.0
3-12,3,1,Mme RÉMY-LELEU Raphaëlle,81.0
3-13,3,1,Mme RÉMY-LELEU Raphaëlle,95.0
3-14,3,1,Mme RÉMY-LELEU Raphaëlle,94.0
3-15,3,1,Mme RÉMY-LELEU Raphaëlle,57.0
2-1,2,1,Mme RÉMY-LELEU Raphaëlle,65.0
2-2,2,1,Mme RÉMY-LELEU Raphaëlle,51.0
2-3,2,1,Mme RÉMY-LELEU Raphaëlle,29.0
2-4,2,1,Mme RÉMY-LELEU Raphaëlle,92.0
2-5,2,1,Mme RÉMY-LELEU Raphaëlle,116.0
2-6,2,1,Mme RÉMY-LELEU Raphaëlle,112.0
2-7,2,1,Mme RÉMY-LELEU Raphaëlle,103.0
2-8,2,1,Mme RÉMY-LELEU Raphaëlle,149.0
2-9,2,1,Mme RÉMY-LELEU Raphaëlle,132.0
2-10,2,1,Mme RÉMY-LELEU Raphaëlle,115.0
1-1,1,1,Mme RÉMY-LELEU Raphaëlle,31.0
1-2,1,1,Mme RÉMY-LELEU Raphaëlle,44.0
1-3,1,1,Mme RÉMY-LELEU Raphaëlle,62.0
1-4,1,1,Mme RÉMY-LELEU Raphaëlle,72.0
1-5,1,1,Mme RÉMY-LELEU Raphaëlle,56.0
1-6,1,1,Mme RÉMY-LELEU Raphaëlle,44.0
1-7,1,1,Mme RÉMY-LELEU Raphaëlle,28.0
1-8,1,1,Mme RÉMY-LELEU Raphaëlle,24.0
1-9,1,1,Mme RÉMY-LELEU Raphaëlle,30.0
1-10,1,1,Mme RÉMY-LELEU Raphaëlle,27.0
4-1,4,1,Mme RÉMY-LELEU Raphaëlle,30.0
4-2,4,1,Mme RÉMY-LELEU Raphaëlle,42.0
4-3,4,1,Mme RÉMY-LELEU Raphaëlle,65.0
4-4,4,1,Mme RÉMY-LELEU Raphaëlle,60.0
4-5,4,1,Mme RÉMY-LELEU Raphaëlle,56.0
4-6,4,1,Mme RÉMY-LELEU Raphaëlle,72.0
4-7,4,1,Mme RÉMY-LELEU Raphaëlle,53.0
4-8,4,1,Mme RÉMY-LELEU Raphaëlle,50.0
4-9,4,1,Mme RÉMY-LELEU Raphaëlle,25.0
4-10,4,1,Mme RÉMY-LELEU Raphaëlle,30.0
4-11,4,1,Mme RÉMY-LELEU Raphaëlle,39.0
4-12,4,1,Mme RÉMY-LELEU Raphaëlle,39.0
4-13,4,1,Mme RÉMY-LELEU Raphaëlle,65.0
4-14,4,1,Mme RÉMY-LELEU Raphaëlle,46.0
3-1,3,1,M. RUPIN Pacôme    ,121.0
3-2,3,1,M. RUPIN Pacôme    ,110.0
3-3,3,1,M. RUPIN Pacôme    ,137.0
3-4,3,1,M. RUPIN Pacôme    ,133.0
3-5,3,1,M. RUPIN Pacôme    ,146.0
3-6,3,1,M. RUPIN Pacôme    ,144.0
3-7,3,1,M. RUPIN Pacôme    ,151.0
3-8,3,1,M. RUPIN Pacôme    ,151.0
3-9,3,1,M. RUPIN Pacôme    ,153.0
3-10,3,1,M. RUPIN Pacôme    ,136.0
3-11,3,1,M. RUPIN Pacôme    ,151.0
3-12,3,1,M. RUPIN Pacôme    ,107.0
3-13,3,1,M. RUPIN Pacôme    ,113.0
3-14,3,1,M. RUPIN Pacôme    ,167.0
3-15,3,1,M. RUPIN Pacôme    ,154.0
2-1,2,1,M. RUPIN Pacôme    ,118.0
2-2,2,1,M. RUPIN Pacôme    ,102.0
2-3,2,1,M. RUPIN Pacôme    ,84.0
2-4,2,1,M. RUPIN Pacôme    ,146.0
2-5,2,1,M. RUPIN Pacôme    ,142.0
2-6,2,1,M. RUPIN Pacôme    ,178.0
2-7,2,1,M. RUPIN Pacôme    ,163.0
2-8,2,1,M. RUPIN Pacôme    ,147.0
2-9,2,1,M. RUPIN Pacôme    ,155.0
2-10,2,1,M. RUPIN Pacôme    ,123.0
1-1,1,1,M. RUPIN Pacôme    ,107.0
1-2,1,1,M. RUPIN Pacôme    ,128.0
1-3,1,1,M. RUPIN Pacôme    ,112.0
1-4,1,1,M. RUPIN Pacôme    ,88.0
1-5,1,1,M. RUPIN Pacôme    ,102.0
1-6,1,1,M. RUPIN Pacôme    ,120.0
1-7,1,1,M. RUPIN Pacôme    ,149.0
1-8,1,1,M. RUPIN Pacôme    ,121.0
1-9,1,1,M. RUPIN Pacôme    ,131.0
1-10,1,1,M. RUPIN Pacôme    ,100.0
4-1,4,1,M. RUPIN Pacôme    ,83.0
4-2,4,1,M. RUPIN Pacôme    ,123.0
4-3,4,1,M. RUPIN Pacôme    ,116.0
4-4,4,1,M. RUPIN Pacôme    ,114.0
4-5,4,1,M. RUPIN Pacôme    ,170.0
4-6,4,1,M. RUPIN Pacôme    ,157.0
4-7,4,1,M. RUPIN Pacôme    ,120.0
4-8,4,1,M. RUPIN Pacôme    ,121.0
4-9,4,1,M. RUPIN Pacôme    ,96.0
4-10,4,1,M. RUPIN Pacôme    ,107.0
4-11,4,1,M. RUPIN Pacôme    ,97.0
4-12,4,1,M. RUPIN Pacôme    ,125.0
4-13,4,1,M. RUPIN Pacôme    ,148.0
4-14,4,1,M. RUPIN Pacôme    ,104.0
3-1,3,1,Mme POL Patricia    ,19.0
3-2,3,1,Mme POL Patricia    ,24.0
3-3,3,1,Mme POL Patricia    ,15.0
3-4,3,1,Mme POL Patricia    ,23.0
3-5,3,1,Mme POL Patricia    ,15.0
3-6,3,1,Mme POL Patricia    ,15.0
3-7,3,1,Mme POL Patricia    ,18.0
3-8,3,1,Mme POL Patricia    ,9.0
3-9,3,1,Mme POL Patricia    ,29.0
3-10,3,1,Mme POL Patricia    ,20.0
3-11,3,1,Mme POL Patricia    ,18.0
3-12,3,1,Mme POL Patricia    ,25.0
3-13,3,1,Mme POL Patricia    ,22.0
3-14,3,1,Mme POL Patricia    ,22.0
3-15,3,1,Mme POL Patricia    ,21.0
2-1,2,1,Mme POL Patricia    ,8.0
2-2,2,1,Mme POL Patricia    ,9.0
2-3,2,1,Mme POL Patricia    ,5.0
2-4,2,1,Mme POL Patricia    ,8.0
2-5,2,1,Mme POL Patricia    ,13.0
2-6,2,1,Mme POL Patricia    ,21.0
2-7,2,1,Mme POL Patricia    ,9.0
2-8,2,1,Mme POL Patricia    ,17.0
2-9,2,1,Mme POL Patricia    ,18.0
2-10,2,1,Mme POL Patricia    ,16.0
1-1,1,1,Mme POL Patricia    ,9.0
1-2,1,1,Mme POL Patricia    ,9.0
1-3,1,1,Mme POL Patricia    ,14.0
1-4,1,1,Mme POL Patricia    ,24.0
1-5,1,1,Mme POL Patricia    ,10.0
1-6,1,1,Mme POL Patricia    ,16.0
1-7,1,1,Mme POL Patricia    ,5.0
1-8,1,1,Mme POL Patricia    ,5.0
1-9,1,1,Mme POL Patricia    ,9.0
1-10,1,1,Mme POL Patricia    ,2.0
4-1,4,1,Mme POL Patricia    ,12.0
4-2,4,1,Mme POL Patricia    ,14.0
4-3,4,1,Mme POL Patricia    ,21.0
4-4,4,1,Mme POL Patricia    ,22.0
4-5,4,1,Mme POL Patricia    ,10.0
4-6,4,1,Mme POL Patricia    ,13.0
4-7,4,1,Mme POL Patricia    ,9.0
4-8,4,1,Mme POL Patricia    ,17.0
4-9,4,1,Mme POL Patricia    ,12.0
4-10,4,1,Mme POL Patricia    ,8.0
4-11,4,1,Mme POL Patricia    ,19.0
4-12,4,1,Mme POL Patricia    ,22.0
4-13,4,1,Mme POL Patricia    ,29.0
4-14,4,1,Mme POL Patricia    ,9.0
3-1,3,1,M. VÉRON Aurélien    ,112.0
3-2,3,1,M. VÉRON Aurélien    ,87.0
3-3,3,1,M. VÉRON Aurélien    ,95.0
3-4,3,1,M. VÉRON Aurélien    ,113.0
3-5,3,1,M. VÉRON Aurélien    ,130.0
3-6,3,1,M. VÉRON Aurélien    ,127.0
3-7,3,1,M. VÉRON Aurélien    ,150.0
3-8,3,1,M. VÉRON Aurélien    ,138.0
3-9,3,1,M. VÉRON Aurélien    ,137.0
3-10,3,1,M. VÉRON Aurélien    ,142.0
3-11,3,1,M. VÉRON Aurélien    ,110.0
3-12,3,1,M. VÉRON Aurélien    ,99.0
3-13,3,1,M. VÉRON Aurélien    ,66.0
3-14,3,1,M. VÉRON Aurélien    ,108.0
3-15,3,1,M. VÉRON Aurélien    ,139.0
2-1,2,1,M. VÉRON Aurélien    ,143.0
2-2,2,1,M. VÉRON Aurélien    ,124.0
2-3,2,1,M. VÉRON Aurélien    ,99.0
2-4,2,1,M. VÉRON Aurélien    ,114.0
2-5,2,1,M. VÉRON Aurélien    ,110.0
2-6,2,1,M. VÉRON Aurélien    ,133.0
2-7,2,1,M. VÉRON Aurélien    ,124.0
2-8,2,1,M. VÉRON Aurélien    ,93.0
2-9,2,1,M. VÉRON Aurélien    ,91.0
2-10,2,1,M. VÉRON Aurélien    ,98.0
1-1,1,1,M. VÉRON Aurélien    ,119.0
1-2,1,1,M. VÉRON Aurélien    ,138.0
1-3,1,1,M. VÉRON Aurélien    ,120.0
1-4,1,1,M. VÉRON Aurélien    ,116.0
1-5,1,1,M. VÉRON Aurélien    ,77.0
1-6,1,1,M. VÉRON Aurélien    ,113.0
1-7,1,1,M. VÉRON Aurélien    ,150.0
1-8,1,1,M. VÉRON Aurélien    ,137.0
1-9,1,1,M. VÉRON Aurélien    ,145.0
1-10,1,1,M. VÉRON Aurélien    ,132.0
4-1,4,1,M. VÉRON Aurélien    ,168.0
4-2,4,1,M. VÉRON Aurélien    ,110.0
4-3,4,1,M. VÉRON Aurélien    ,94.0
4-4,4,1,M. VÉRON Aurélien    ,118.0
4-5,4,1,M. VÉRON Aurélien    ,180.0
4-6,4,1,M. VÉRON Aurélien    ,165.0
4-7,4,1,M. VÉRON Aurélien    ,146.0
4-8,4,1,M. VÉRON Aurélien    ,188.0
4-9,4,1,M. VÉRON Aurélien    ,173.0
4-10,4,1,M. VÉRON Aurélien    ,161.0
4-11,4,1,M. VÉRON Aurélien    ,96.0
4-12,4,1,M. VÉRON Aurélien    ,115.0
4-13,4,1,M. VÉRON Aurélien    ,126.0
4-14,4,1,M. VÉRON Aurélien    ,127.0
3-1,3,1,Mme CHAVANE Christiane    ,4.0
3-2,3,1,Mme CHAVANE Christiane    ,2.0
3-3,3,1,Mme CHAVANE Christiane    ,3.0
3-4,3,1,Mme CHAVANE Christiane    ,3.0
3-5,3,1,Mme CHAVANE Christiane    ,4.0
3-6,3,1,Mme CHAVANE Christiane    ,9.0
3-7,3,1,Mme CHAVANE Christiane    ,3.0
3-8,3,1,Mme CHAVANE Christiane    ,8.0
3-9,3,1,Mme CHAVANE Christiane    ,8.0
3-10,3,1,Mme CHAVANE Christiane    ,9.0
3-11,3,1,Mme CHAVANE Christiane    ,3.0
3-12,3,1,Mme CHAVANE Christiane    ,4.0
3-13,3,1,Mme CHAVANE Christiane    ,9.0
3-14,3,1,Mme CHAVANE Christiane    ,10.0
3-15,3,1,Mme CHAVANE Christiane    ,7.0
2-1,2,1,Mme CHAVANE Christiane    ,7.0
2-2,2,1,Mme CHAVANE Christiane    ,5.0
2-3,2,1,Mme CHAVANE Christiane    ,7.0
2-4,2,1,Mme CHAVANE Christiane    ,3.0
2-5,2,1,Mme CHAVANE Christiane    ,11.0
2-6,2,1,Mme CHAVANE Christiane    ,5.0
2-7,2,1,Mme CHAVANE Christiane    ,4.0
2-8,2,1,Mme CHAVANE Christiane    ,12.0
2-9,2,1,Mme CHAVANE Christiane    ,5.0
2-10,2,1,Mme CHAVANE Christiane    ,9.0
1-1,1,1,Mme CHAVANE Christiane    ,12.0
1-2,1,1,Mme CHAVANE Christiane    ,7.0
1-3,1,1,Mme CHAVANE Christiane    ,11.0
1-4,1,1,Mme CHAVANE Christiane    ,4.0
1-5,1,1,Mme CHAVANE Christiane    ,5.0
1-6,1,1,Mme CHAVANE Christiane    ,6.0
1-7,1,1,Mme CHAVANE Christiane    ,5.0
1-8,1,1,Mme CHAVANE Christiane    ,10.0
1-9,1,1,Mme CHAVANE Christiane    ,5.0
1-10,1,1,Mme CHAVANE Christiane    ,3.0
4-1,4,1,Mme CHAVANE Christiane    ,4.0
4-2,4,1,Mme CHAVANE Christiane    ,5.0
4-3,4,1,Mme CHAVANE Christiane    ,7.0
4-4,4,1,Mme CHAVANE Christiane    ,6.0
4-5,4,1,Mme CHAVANE Christiane    ,6.0
4-6,4,1,Mme CHAVANE Christiane    ,6.0
4-7,4,1,Mme CHAVANE Christiane    ,14.0
4-8,4,1,Mme CHAVANE Christiane    ,15.0
4-9,4,1,Mme CHAVANE Christiane    ,8.0
4-10,4,1,Mme CHAVANE Christiane    ,3.0
4-11,4,1,Mme CHAVANE Christiane    ,3.0
4-12,4,1,Mme CHAVANE Christiane    ,6.0
4-13,4,1,Mme CHAVANE Christiane    ,16.0
4-14,4,1,Mme CHAVANE Christiane    ,7.0
3-1,3,1,Mme LEWI Olivia    ,3.0
3-2,3,1,Mme LEWI Olivia    ,3.0
3-3,3,1,Mme LEWI Olivia    ,3.0
3-4,3,1,Mme LEWI Olivia    ,4.0
3-5,3,1,Mme LEWI Olivia    ,4.0
3-6,3,1,Mme LEWI Olivia    ,3.0
3-7,3,1,Mme LEWI Olivia    ,5.0
3-8,3,1,Mme LEWI Olivia    ,4.0
3-9,3,1,Mme LEWI Olivia    ,8.0
3-10,3,1,Mme LEWI Olivia    ,2.0
3-11,3,1,Mme LEWI Olivia    ,5.0
3-12,3,1,Mme LEWI Olivia    ,2.0
3-13,3,1,Mme LEWI Olivia    ,3.0
3-14,3,1,Mme LEWI Olivia    ,6.0
3-15,3,1,Mme LEWI Olivia    ,1.0
2-1,2,1,Mme LEWI Olivia    ,1.0
2-2,2,1,Mme LEWI Olivia    ,0.0
2-3,2,1,Mme LEWI Olivia    ,0.0
2-4,2,1,Mme LEWI Olivia    ,1.0
2-5,2,1,Mme LEWI Olivia    ,6.0
2-6,2,1,Mme LEWI Olivia    ,1.0
2-7,2,1,Mme LEWI Olivia    ,3.0
2-8,2,1,Mme LEWI Olivia    ,4.0
2-9,2,1,Mme LEWI Olivia    ,3.0
2-10,2,1,Mme LEWI Olivia    ,1.0
1-1,1,1,Mme LEWI Olivia    ,4.0
1-2,1,1,Mme LEWI Olivia    ,2.0
1-3,1,1,Mme LEWI Olivia    ,3.0
1-4,1,1,Mme LEWI Olivia    ,3.0
1-5,1,1,Mme LEWI Olivia    ,0.0
1-6,1,1,Mme LEWI Olivia    ,3.0
1-7,1,1,Mme LEWI Olivia    ,1.0
1-8,1,1,Mme LEWI Olivia    ,0.0
1-9,1,1,Mme LEWI Olivia    ,1.0
1-10,1,1,Mme LEWI Olivia    ,1.0
4-1,4,1,Mme LEWI Olivia    ,3.0
4-2,4,1,Mme LEWI Olivia    ,1.0
4-3,4,1,Mme LEWI Olivia    ,3.0
4-4,4,1,Mme LEWI Olivia    ,6.0
4-5,4,1,Mme LEWI Olivia    ,3.0
4-6,4,1,Mme LEWI Olivia    ,1.0
4-7,4,1,Mme LEWI Olivia    ,4.0
4-8,4,1,Mme LEWI Olivia    ,1.0
4-9,4,1,Mme LEWI Olivia    ,2.0
4-10,4,1,Mme LEWI Olivia    ,1.0
4-11,4,1,Mme LEWI Olivia    ,1.0
4-12,4,1,Mme LEWI Olivia    ,6.0
4-13,4,1,Mme LEWI Olivia    ,3.0
4-14,4,1,Mme LEWI Olivia    ,1.0
3-1,3,1,M. BERKANI Christophe    ,2.0
3-2,3,1,M. BERKANI Christophe    ,3.0
3-3,3,1,M. BERKANI Christophe    ,2.0
3-4,3,1,M. BERKANI Christophe    ,2.0
3-5,3,1,M. BERKANI Christophe    ,0.0
3-6,3,1,M. BERKANI Christophe    ,2.0
3-7,3,1,M. BERKANI Christophe    ,1.0
3-8,3,1,M. BERKANI Christophe    ,1.0
3-9,3,1,M. BERKANI Christophe    ,3.0
3-10,3,1,M. BERKANI Christophe    ,5.0
3-11,3,1,M. BERKANI Christophe    ,3.0
3-12,3,1,M. BERKANI Christophe    ,5.0
3-13,3,1,M. BERKANI Christophe    ,0.0
3-14,3,1,M. BERKANI Christophe    ,3.0
3-15,3,1,M. BERKANI Christophe    ,2.0
2-1,2,1,M. BERKANI Christophe    ,1.0
2-2,2,1,M. BERKANI Christophe    ,4.0
2-3,2,1,M. BERKANI Christophe    ,0.0
2-4,2,1,M. BERKANI Christophe    ,4.0
2-5,2,1,M. BERKANI Christophe    ,1.0
2-6,2,1,M. BERKANI Christophe    ,4.0
2-7,2,1,M. BERKANI Christophe    ,2.0
2-8,2,1,M. BERKANI Christophe    ,3.0
2-9,2,1,M. BERKANI Christophe    ,3.0
2-10,2,1,M. BERKANI Christophe    ,4.0
1-1,1,1,M. BERKANI Christophe    ,0.0
1-2,1,1,M. BERKANI Christophe    ,2.0
1-3,1,1,M. BERKANI Christophe    ,4.0
1-4,1,1,M. BERKANI Christophe    ,4.0
1-5,1,1,M. BERKANI Christophe    ,2.0
1-6,1,1,M. BERKANI Christophe    ,2.0
1-7,1,1,M. BERKANI Christophe    ,2.0
1-8,1,1,M. BERKANI Christophe    ,4.0
1-9,1,1,M. BERKANI Christophe    ,2.0
1-10,1,1,M. BERKANI Christophe    ,1.0
4-1,4,1,M. BERKANI Christophe    ,2.0
4-2,4,1,M. BERKANI Christophe    ,1.0
4-3,4,1,M. BERKANI Christophe    ,1.0
4-4,4,1,M. BERKANI Christophe    ,5.0
4-5,4,1,M. BERKANI Christophe    ,1.0
4-6,4,1,M. BERKANI Christophe    ,1.0
4-7,4,1,M. BERKANI Christophe    ,1.0
4-8,4,1,M. BERKANI Christophe    ,5.0
4-9,4,1,M. BERKANI Christophe    ,2.0
4-10,4,1,M. BERKANI Christophe    ,0.0
4-11,4,1,M. BERKANI Christophe    ,4.0
4-12,4,1,M. BERKANI Christophe    ,1.0
4-13,4,1,M. BERKANI Christophe    ,1.0
4-14,4,1,M. BERKANI Christophe    ,1.0
3-1,3,1,M. WEIL Ariel,241.0
3-2,3,1,M. WEIL Ariel,313.0
3-3,3,1,M. WEIL Ariel,247.0
3-4,3,1,M. WEIL Ariel,252.0
3-5,3,1,M. WEIL Ariel,198.0
3-6,3,1,M. WEIL Ariel,232.0
3-7,3,1,M. WEIL Ariel,214.0
3-8,3,1,M. WEIL Ariel,189.0
3-9,3,1,M. WEIL Ariel,294.0
3-10,3,1,M. WEIL Ariel,330.0
3-11,3,1,M. WEIL Ariel,259.0
3-12,3,1,M. WEIL Ariel,268.0
